paper_id,author_position,author_id,author_name,role_name,year,title,type,core_rank
264224,1,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2013,The Collective Infrastructural Work of Electricity: Exploring Feedback in a Prepaid University Dorm in China,conference_proceedings,
261399,1,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2013,"Too Much, Too Little, or Just Right? Ways Explanations Impact End Users' Mental Models",conference_proceedings,
261517,2,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2013,The Effect of Explanations on Perceived Control and Behaviors in Intelligent Systems,conference_proceedings,
261397,1,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2013,End-user experiences of visual and textual programming environments for Arduino,book_section,
259884,2,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2013,Automatic Behavior Descriptors for Psychological Disorder Analysis,conference_proceedings,
261398,3,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2013,End-user feature labeling: supervised and semi-supervised approaches based on locally-weighted logistic regression,article,
259885,0,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2013,Automatic Multimodal Descriptors of Rhythmic Body Movement,conference_proceedings,
223079,0,57000,Simon Fowler,Lecturer in Programming Language Foundations,2013,Dependent Types for Safe and Secure Web Programming,conference_proceedings,
219308,1,55441,Nicolas Pugeault,Reader,2013,Multi-View Object Recognition Using View-Point Invariant Shape Relations and Appearance Information,conference_proceedings,
219307,2,55441,Nicolas Pugeault,Reader,2013,Improving Recognition and Identification of Facial Areas Involved in Non-Verbal Communication by Feature Selection,conference_proceedings,
219306,1,55441,Nicolas Pugeault,Reader,2013,Autonomous Navigation and Sign Detector Learning,conference_proceedings,
212808,0,51762,Qi Cao,Associate Professor,2013,A multi-context processor for real-time concurrent tasks fuzzy reasoning,article,
208071,0,54575,Fani Deligianni,Senior Lecturer,2013,A Framework to Compare Tractography Algorithms Based On Their Performance in Predicting Functional Networks,conference_proceedings,
208070,0,54575,Fani Deligianni,Senior Lecturer,2013,A framework for inter-subject prediction of functional connectivity from structural networks,article,
170236,2,48468,Mohamed Khamis,Reader,2013,Collecting Arabic Dialect Variations using Games With A Purpose: A Case Study Targeting the Egyptian Dialect.,conference_item,
188002,1,49593,Chee Kiat Seow,Associate Professor,2013,Performance of MIMO RADAR Using Two-Way Music,conference_proceedings,
172480,0,48626,Mireilla Bikanga Ada,Lecturer,2013,Using Student’s Own Mobile Handheld Device for Mobile Learning: Practical Issues,conference_proceedings,
171035,0,48626,Mireilla Bikanga Ada,Lecturer,2013,MyFeedBack: An Interactive Mobile Web 2.0 System for Formative Assessment and Feedback,conference_proceedings,
170235,1,48468,Mohamed Khamis,Reader,2013,Collecting Links between Entities Ranked by Human Association Strengths,conference_proceedings,
161201,2,33741,Mary Ellen Foster,Senior Lecturer in Human-Robot Interaction,2013,User Evaluation of a Multi-user Social Interaction Model Implemented on a Nao Robot,conference_item,
128548,2,7010,Joemon Jose,Professor of Information Retrieval,2013,Temporal Variance of Intents in Multi-Faceted Event-Driven Information Needs,conference_proceedings,
128547,2,7010,Joemon Jose,Professor of Information Retrieval,2013,Improving automatic image tagging using temporal tag co-occurrence,article,
124137,0,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,From isolated words to unconstrained documents,book_section,
112284,0,12645,Wim Vanderbauwhede,Professor in Computing Science,2013,Preface,article,
112279,1,12645,Wim Vanderbauwhede,Professor in Computing Science,2013,Cache-Aware Parallel Programming for Manycore Processors,conference_proceedings,
111980,0,28939,Euan Freeman,Lecturer,2013,Messy Tabletops: Clearing Up The Occlusion Problem,conference_proceedings,
111980,1,11463,Stephen Brewster,Professor of Human-Computer Interactions,2013,Messy Tabletops: Clearing Up The Occlusion Problem,conference_proceedings,
108440,1,2043,Alistair Morrison,Lecturer,2013,Analysing user behaviour through dynamic population models,conference_proceedings,
108440,3,9206,Matthew Chalmers,Professor of Computer Science,2013,Analysing user behaviour through dynamic population models,conference_proceedings,
108437,1,2043,Alistair Morrison,Lecturer,2013,Informing future design via large-scale research methods and big data,conference_proceedings,
107445,2,30194,Phil Trinder,Professor of Computing Science,2013,Scalable Persistent Storage for Erlang,conference_proceedings,
106341,1,11463,Stephen Brewster,Professor of Human-Computer Interactions,2013,Evaluating Multimodal Driver Displays of Varying Urgency,conference_proceedings,
104438,1,3545,Craig Macdonald,Professor of Information Retrieval,2013,Query Processing in Highly-Loaded Search Engines,conference_proceedings,
104438,3,6162,Iadh Ounis,Professor of Information Retrieval,2013,Query Processing in Highly-Loaded Search Engines,conference_proceedings,
104215,2,8165,John Williamson,Senior Lecturer,2013,The impact of encumbrance on mobile interactions,book_section,
103889,2,3545,Craig Macdonald,Professor of Information Retrieval,2013,Introduction to the special issue on search intents and diversification,article,
103890,1,3545,Craig Macdonald,Professor of Information Retrieval,2013,Learning to rank query suggestions for adhoc and diversity search,article,
103890,2,6162,Iadh Ounis,Professor of Information Retrieval,2013,Learning to rank query suggestions for adhoc and diversity search,article,
102863,3,6857,Joseph Maguire,Senior Lecturer,2013,SNIPPET: Genuine Knowledge-Based Authentication,conference_proceedings,
102862,3,6857,Joseph Maguire,Senior Lecturer,2013,Are Graphical Authentication Mechanisms as Strong as Passwords?,conference_proceedings,
102842,0,6857,Joseph Maguire,Senior Lecturer,2013,How Do You Solve A Problem Like Authentication?,conference_item,
100502,1,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,Unveiling the multimedia unconscious: implicit cognitive processes and multimedia content analysis,conference_proceedings,
100746,3,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,Who is persuasive? The role of perceived personality and communication modality in social multimedia,conference_proceedings,
100496,2,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,Reading between the turns: statistical modeling for identity recognition and verification in chats,conference_proceedings,
100495,2,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,Automatic detection of laughter and fillers in spontaneous mobile phone conversations,conference_proceedings,
100494,2,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,Annotation and detection of conflict escalation in political debates,conference_proceedings,
100492,4,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,Towards causal modeling of human behavior,book_section,
100493,2,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,Generative modelling of dyadic conversations: characterization of pragmatic skills during development age,conference_proceedings,
100491,3,,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,"The INTERSPEECH 2013 computational paralinguistics challenge: social signals, conflict, emotion, autism",conference_proceedings,
99560,0,31639,Ornela Dardha,Senior Lecturer,2013,A type system for components,conference_proceedings,
99561,0,31639,Ornela Dardha,Senior Lecturer,2013,Semantic Subtyping for Objects and Classes,conference_proceedings,
98601,0,12645,Wim Vanderbauwhede,Professor in Computing Science,2013,High throughput filtering using FPGA-acceleration,conference_proceedings,
98598,0,12645,Wim Vanderbauwhede,Professor in Computing Science,2013,Implementing data parallelisation in a Nested-Sampling Monte Carlo algorithm,conference_proceedings,
98597,1,12645,Wim Vanderbauwhede,Professor in Computing Science,2013,The Glasgow Parallel Reduction Machine: programming shared-memory many-core systems using parallel task composition,article,
98575,0,12645,Wim Vanderbauwhede,Professor in Computing Science,2013,An investigation into the feasibility and benefits of GPU/multicore acceleration of the weather research and forecasting model,conference_proceedings,
97146,1,11463,Stephen Brewster,Professor of Human-Computer Interactions,2013,Thermal feedback identification in a mobile environment,conference_proceedings,
97144,1,11463,Stephen Brewster,Professor of Human-Computer Interactions,2013,Towards utilising one-handed multi-digit pressure input,conference_proceedings,
96941,5,8165,John Williamson,Senior Lecturer,2013,User-centered design in brain–computer interfaces — a case study,article,
95675,3,5079,Dimitrios Pezaros,Professor of Computer Networks and RAEng Research Chair,2013,Fast and reliable hybrid routing for vehicular ad hoc networks,conference_proceedings,
95927,1,15034,Jeremy Singer,Reader in Programming Language Implementation,2013,A comparative look at adaptive memory management in virtual machines,conference_proceedings,
93668,7,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,Investigating Fine Temporal Dynamics of Prosodic and Lexical Accommodation,conference_proceedings,
93667,2,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,Annotation and detection of conflict escalation in political debates,conference_proceedings,
93665,3,,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,"The INTERSPEECH 2013 computational paralinguistics challenge:
social signals, conflict, emotion, autism",conference_proceedings,
93587,2,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2013,The expressivity of turn-taking: understanding children pragmatics by hybrid classifiers,conference_proceedings,
93573,1,3545,Craig Macdonald,Professor of Information Retrieval,2013,Load-sensitive selective pruning for distributed search,conference_proceedings,
93573,3,6162,Iadh Ounis,Professor of Information Retrieval,2013,Load-sensitive selective pruning for distributed search,conference_proceedings,
93294,0,11069,Oana Andrei,Lecturer,2013,Runtime verification for biochemical programs,article,
93311,2,11535,Roderick Murray-Smith,Professor,2013,Putting books back on the shelf,conference_proceedings,
84402,3,7010,Joemon Jose,Professor of Information Retrieval,2013,Preface for the special issue of MTAP following CBMI 2011,article,
89118,0,28862,Richard McCreadie,Senior Lecturer,2013,Scalable distributed event detection for Twitter,conference_proceedings,
89118,1,3545,Craig Macdonald,Professor of Information Retrieval,2013,Scalable distributed event detection for Twitter,conference_proceedings,
89118,2,6162,Iadh Ounis,Professor of Information Retrieval,2013,Scalable distributed event detection for Twitter,conference_proceedings,
86890,1,5956,Gethin Norman,Senior Lecturer,2013,Compositional probabilistic verification through multi-objective model checking,article,
86528,3,3453,Colin Perkins,Senior Lecturer,2013,Circuit Breakers for Multimedia Congestion Control,conference_proceedings,
84698,1,15034,Jeremy Singer,Reader in Programming Language Implementation,2013,SICSA multicore challenge editorial preface,article,
82810,0,3545,Craig Macdonald,Professor of Information Retrieval,2013,About learning models with multiple query dependent features,article,
82810,2,6162,Iadh Ounis,Professor of Information Retrieval,2013,About learning models with multiple query dependent features,article,
82452,2,13378,Tim Storer,Senior Lecturer,2013,"A framework for continuous, transparent mobile device authentication",article,
80082,1,13378,Tim Storer,Senior Lecturer,2013,"Investigating Information Security Risks of Mobile Device
Use within Organizations",conference_proceedings,
78526,1,3545,Craig Macdonald,Professor of Information Retrieval,2013,Identifying top news using crowdsourcing,article,
78526,2,6162,Iadh Ounis,Professor of Information Retrieval,2013,Identifying top news using crowdsourcing,article,
78673,2,6162,Iadh Ounis,Professor of Information Retrieval,2013,Exploiting query logs and field-based models to address term mismatch in an HIV/AIDS FAQ retrieval system,book_section,
78604,1,1503,Alice Miller,Professor,2013,Formal modeling of robot behavior with learning,article,
76925,2,6162,Iadh Ounis,Professor of Information Retrieval,2013,Evaluating Bad Query Abandonment in an Iterative SMS-Based FAQ Retrieval System,conference_proceedings,
75032,1,11535,Roderick Murray-Smith,Professor,2013,Focused and Casual Interactions: Allowing Users to Vary Their Level of Engagement,conference_proceedings,
71145,1,3545,Craig Macdonald,Professor of Information Retrieval,2013,Efficient and effective retrieval using selective pruning,conference_proceedings,
71145,2,6162,Iadh Ounis,Professor of Information Retrieval,2013,Efficient and effective retrieval using selective pruning,conference_proceedings,
70880,0,3545,Craig Macdonald,Professor of Information Retrieval,2013,The whens and hows of learning to rank for web search,article,
70880,2,6162,Iadh Ounis,Professor of Information Retrieval,2013,The whens and hows of learning to rank for web search,article,
268123,0,66347,Lauritz Thamsen,Lecturer in Computer Systems,2012,Orca: A Single-Language Web Framework for Collaborative Development,conference_proceedings,
264225,1,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2012,Digitality and Materiality of New Media: Online TV Watching in China,conference_proceedings,
264229,1,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2012,Infrastructural Experiences: an Empirical Study of an Online Arcade Game Platform in China,conference_proceedings,
264325,1,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2012,Mobility in Online Communities: a Case Study of Mobile BBS in Use in China,conference_proceedings,
269965,1,61566,Kevin Bryson,Senior Lecturer,2012,Sequetyping: serotyping Streptococcus pneumoniae by a single PCR sequencing strategy,article,
239694,1,9206,Matthew Chalmers,Professor of Computer Science,2012,Ethnography for large scale user trials,article,
261400,0,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2012,End-user Interactions with Intelligent and Autonomous Systems,conference_proceedings,
261402,1,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2012,Tell Me More?: The Effects of Mental Model Soundness on Personalizing an Intelligent Agent,conference_proceedings,
261403,5,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2012,"Towards Recognizing ""Cool"": Can End Users Help Computer Vision Recognize Subjective Attributes of Objects in Images?",conference_proceedings,
261401,2,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2012,Tangible user interfaces for learning,article,
242670,0,61741,Jake Lever,Lecturer in Natural Language Processing / Information Retrieval,2012,Real-time controllable fire using textured forces,article,
219310,2,55441,Nicolas Pugeault,Reader,2012,Sign Language Recognition using Sequential Pattern Trees,conference_proceedings,
208072,0,54575,Fani Deligianni,Senior Lecturer,2012,Relating Brain Functional Connectivity to Anatomical Connections: Model Selection,conference_proceedings,
188004,0,49593,Chee Kiat Seow,Associate Professor,2012,A Novel 3D Ray-Tracing Model for Precise Mobile Localization Application,conference_proceedings,
188005,1,49593,Chee Kiat Seow,Associate Professor,2012,Concept of Image Based Non-Line-of-Sight (NLOS) Localization in Multipath Environments,conference_proceedings,
188006,1,49593,Chee Kiat Seow,Associate Professor,2012,Peer-to-Peer Non-Line-of-Sight Localization in Multipath Environment,conference_proceedings,
149770,4,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2012,Conversationally-Inspired Stylometric Features for Authorship Attribution in Instant Messaging,conference_proceedings,
117978,1,30194,Phil Trinder,Professor of Computing Science,2012,RELEASE: A High-level Paradigm for Reliable Large-scale Server Software,conference_proceedings,
109773,2,30896,Christos Anagnostopoulos,Reader,2012,On the Use of Optimal Stopping Theory for Cache Consistency Checks,conference_proceedings,
109772,1,30896,Christos Anagnostopoulos,Reader,2012,Tuning the Epidemical Algorithm in Wireless Sensor Networks,conference_proceedings,
108441,3,2043,Alistair Morrison,Lecturer,2012,"Research in the large 3.0 – app stores, wide distribution, and big data in MobileHCI research",conference_proceedings,
103810,3,8165,John Williamson,Senior Lecturer,2012,Switching between manual control and brain-computer interface using long term and short term quality measures,article,
103888,1,3545,Craig Macdonald,Professor of Information Retrieval,2012,Information retrieval on the blogosphere,article,
103888,3,6162,Iadh Ounis,Professor of Information Retrieval,2012,Information retrieval on the blogosphere,article,
99559,0,31639,Ornela Dardha,Senior Lecturer,2012,Session types revisited,conference_proceedings,
97643,0,1503,Alice Miller,Professor,2012,"A Collection of Linear Spaces of Order 16 with Block Size 4, with Diamond-Free Complement Graphs",report,
84416,2,7010,Joemon Jose,Professor of Information Retrieval,2012,Topic based pose relevance learning in dance archives,conference_proceedings,
72964,2,11463,Stephen Brewster,Professor of Human-Computer Interactions,2012,"Older users, multimodal reminders and assisted living technology",article,
72079,3,6941,Paul Siebert,Reader,2012,Parallel stereo vision algorithm,conference_proceedings,
72058,0,10215,Quintin Cutts,Professor of Computer Science Education,2012,The abstraction transition taxonomy: developing desired learning outcomes through the lens of situated cognition,book_section,
71011,1,6857,Joseph Maguire,Senior Lecturer,2012,You Only Live Twice or The Years We Wasted Caring about Shoulder-Surfing,conference_proceedings,
70740,0,11069,Oana Andrei,Lecturer,2012,Trend-based analysis of a population model of the AKAP scaffold protein,article,
70740,1,9129,Muffy Calder,Professor of Formal Methods,2012,Trend-based analysis of a population model of the AKAP scaffold protein,article,
69025,0,66713,Paul Harvey,Lecturer in Low Carbon and Sustainable Computing,2012,Channel and active component abstractions for WSN programming - a language model with operating system support,conference_proceedings,
67164,2,8165,John Williamson,Senior Lecturer,2012,Navigation your way: from spontaneous independent exploration to dynamic social journeys,article,
67164,3,11535,Roderick Murray-Smith,Professor,2012,Navigation your way: from spontaneous independent exploration to dynamic social journeys,article,
65252,2,11463,Stephen Brewster,Professor of Human-Computer Interactions,2012,What colour is 'exercise?' Designing multimodal reminders for the home,book_section,
63296,1,3545,Craig Macdonald,Professor of Information Retrieval,2012,MapReduce indexing strategies: studying scalability and efficiency,article,
63296,2,6162,Iadh Ounis,Professor of Information Retrieval,2012,MapReduce indexing strategies: studying scalability and efficiency,article,
239696,1,9206,Matthew Chalmers,Professor of Computer Science,2011,Designing for Peer Involvement in Weight Management,conference_proceedings,
261409,0,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2011,"When Users Generate Music Playlists: When Words Leave Off, Music Begins?",conference_proceedings,
261404,4,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2011,End-User Feature Labeling via Locally Weighted Logistic Regression,conference_proceedings,
261405,4,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2011,End-user Feature Labeling: a Locally-weighted Regression Approach,conference_proceedings,
261407,5,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2011,Mini-crowdsourcing End-user Assessment of Intelligent Assistants: a Cost-benefit Study,conference_proceedings,
261406,3,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2011,European-American collaboration workshop,book_section,
261410,2,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2011,Where are my intelligent assistant's mistakes? A systematic testing approach,book_section,
261408,1,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2011,This Image Smells Good: Effects of Image Information Scent in Search Engine Results Pages,conference_proceedings,
259888,0,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2011,Interpreting hand-over-face gestures,book_section,
259887,0,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2011,3D corpus of spontaneous complex mental states,book_section,
259889,3,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2011,Real-time Inference of Mental States From Facial Expressions and Upper Body Gestures,conference_proceedings,
261411,1,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2011,Why-oriented end-user debugging of naive Bayes text classification,article,
219315,0,55441,Nicolas Pugeault,Reader,2011,Driving Me Around the Bend: Learning to Drive From Visual Gist,conference_proceedings,
219319,0,55441,Nicolas Pugeault,Reader,2011,Spelling it Out: Real-Time ASL Fingerspelling Recognition,conference_proceedings,
219318,1,55441,Nicolas Pugeault,Reader,2011,Reading the Signs: a Video Based Sign Dictionary,conference_proceedings,
219314,3,55441,Nicolas Pugeault,Reader,2011,Accumulation of different visual feature descriptors in a coherent framework,book_section,
219320,0,55441,Nicolas Pugeault,Reader,2011,Temporal accumulation of oriented visual features,article,
219317,8,55441,Nicolas Pugeault,Reader,2011,Performance of correspondence algorithms in vision-based driver assistance using an online image sequence database,article,
208076,0,54575,Fani Deligianni,Senior Lecturer,2011,Inference of Functional Connectivity From Direct and Indirect Structural Brain Connections,conference_proceedings,
208075,0,54575,Fani Deligianni,Senior Lecturer,2011,Exploiting Hierarchy in Structural Brain Networks,conference_proceedings,
208073,0,54575,Fani Deligianni,Senior Lecturer,2011,A Probabilistic Framework to Infer Brain Functional Connectivity from Anatomical Connections,conference_proceedings,
203106,0,28436,Jessica Enright,Reader,2011,The Application of Chordal Graphs to Inferring Phylogenetic Trees of Languages,conference_proceedings,
183825,0,48307,Jose Cano Reyes,Senior Lecturer,2011,Mapping Irregular MPSoC Topologies onto 2D-meshes,conference_item,
109771,1,30896,Christos Anagnostopoulos,Reader,2011,Mobility Prediction Based on Machine Learning,conference_proceedings,
102830,0,6857,Joseph Maguire,Senior Lecturer,2011,An Alternative Avatar,conference_item,
84426,1,6525,Iraklis Klampanos,Senior Lecturer in Data Systems and Data Engineering,2011,University of Glasgow (UGLA-D) at TREC Microblog 2011: temporal pseudo-relevance feedback in microblog retrieval,conference_proceedings,
78715,1,12645,Wim Vanderbauwhede,Professor in Computing Science,2011,An analytical model of broadcast in QoS-aware wormhole-routed NoCs,book_review,
63736,0,2043,Alistair Morrison,Lecturer,2011,SGVis: analysis of data from mass participation Ubicomp trials,article,
63736,1,9206,Matthew Chalmers,Professor of Computer Science,2011,SGVis: analysis of data from mass participation Ubicomp trials,article,
63730,1,2043,Alistair Morrison,Lecturer,2011,A comparison of distribution channels for large-scale deployments of iOS applications,article,
63730,2,9206,Matthew Chalmers,Professor of Computer Science,2011,A comparison of distribution channels for large-scale deployments of iOS applications,article,
57610,1,3545,Craig Macdonald,Professor of Information Retrieval,2011,Protocol-driven searches for medical and health-sciences systematic reviews,book_section,
57610,2,6162,Iadh Ounis,Professor of Information Retrieval,2011,Protocol-driven searches for medical and health-sciences systematic reviews,book_section,
273614,2,6162,Iadh Ounis,Professor of Information Retrieval,2010,Collaborative Editing and Linking of Astronomy Vocabularies Using Semantic Mediawiki,conference_proceedings,
264232,5,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2010,Understanding Family Communication Across Time Zones,conference_proceedings,
239705,2,9206,Matthew Chalmers,Professor of Computer Science,2010,Mutually reinforcing systems,conference_proceedings,
239708,2,9206,Matthew Chalmers,Professor of Computer Science,2010,VisGenome with CartoonPlus: Supporting large scale genomic analyses via physical space deformation,article,
269966,1,61566,Kevin Bryson,Senior Lecturer,2010,Detecting gene duplications in the human lineage,article,
261414,1,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2010,Explanatory Debugging: Supporting End-User Debugging of Machine-Learned Programs,conference_proceedings,
261532,1,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2010,Explaining how to play real-time strategy games,article,
229019,2,58140,Maria Kallia,Lecturer in Computing Science Education,2010,Towards Automating the Generation of Mutation Tests,conference_proceedings,
219324,0,55441,Nicolas Pugeault,Reader,2010,A Three-Level Architecture for Model-Free Detection and Tracking of Independently Moving Objects,conference_proceedings,
219328,0,55441,Nicolas Pugeault,Reader,2010,Learning Driving Behaviour Using Holistic Image Descriptors,conference_item,
219329,0,55441,Nicolas Pugeault,Reader,2010,Learning pre-attentive driving behaviour from holistic visual features,book_section,
221939,4,55441,Nicolas Pugeault,Reader,2010,A strategy for grasping unknown objects based on co-planarity and colour information,article,
221924,7,55441,Nicolas Pugeault,Reader,2010,A compact harmonic code for early vision based on anisotropic frequency channels,article,
219331,0,55441,Nicolas Pugeault,Reader,2010,"Visual primitives: Local, condensed, semantically rich visual descriptors and their applications in robotics",article,
219330,1,55441,Nicolas Pugeault,Reader,2010,Using multi-modal 3D contours and their relations for vision and robotics,article,
219327,0,55441,Nicolas Pugeault,Reader,2010,Disambiguating multi-modal scene representations using perceptual grouping constraints,article,
219325,2,55441,Nicolas Pugeault,Reader,2010,Development of object and grasping knowledge by robot exploration,article,
208077,0,54575,Fani Deligianni,Senior Lecturer,2010,Inference of Functional Connectivity From Structural Brain Connectivity,conference_proceedings,
170237,1,48468,Mohamed Khamis,Reader,2010,Prolog Server Faces — A Declarative Framework for Dynamic Web Pages,conference_proceedings,
188010,2,49593,Chee Kiat Seow,Associate Professor,2010,Non-Line-of-Sight Localization Scheme Using Two-Steps Weighting Process,conference_proceedings,
188011,2,49593,Chee Kiat Seow,Associate Professor,2010,Three-Dimensional Non-Line-of-Sight Localisation in an Indoor Multipath Environment,conference_proceedings,
109770,1,30896,Christos Anagnostopoulos,Reader,2010,An Online Adaptive Model for Location Prediction,conference_proceedings,
84214,2,12645,Wim Vanderbauwhede,Professor in Computing Science,2010,An analytical performance model for the Spidergon NoC with virtual channels,article,
78897,1,30194,Phil Trinder,Professor of Computing Science,2010,Design issues for peer-to-peer massively multiplayer online games,article,
43831,3,11463,Stephen Brewster,Professor of Human-Computer Interactions,2010,Preference ranking of screen layout principles,conference_proceedings,
40003,1,12645,Wim Vanderbauwhede,Professor in Computing Science,2010,Communication modeling of multicast in all-port wormhole-routed NoCs,article,
40042,0,12645,Wim Vanderbauwhede,Professor in Computing Science,2010,High-level programming of dynamically reconfigurable NoC-based heterogeneous multicore SoCs,book_section,
39280,3,9129,Muffy Calder,Professor of Formal Methods,2010,Understanding signalling networks as collections of signal transduction pathways,conference_proceedings,
264241,0,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2009,Status on display: a field trial of Nomatic*Viz,conference_proceedings,
264239,1,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2009,Directed Manipulation With Respect to Focal Rings,conference_proceedings,
264236,1,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2009,An ecosystem for learning and using sensor-driven im status messages,article,
264243,2,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2009,Travel Scrapbooks: Creating Rich Visual Travel Narratives,conference_proceedings,
239702,1,9206,Matthew Chalmers,Professor of Computer Science,2009,Empowering the remote visitor: supporting social museum experiences among local and remote visitors,book_section,
239718,1,9206,Matthew Chalmers,Professor of Computer Science,2009,Problems: reflecting on a technology probe into peer involvement in cardiac rehabilitation,conference_proceedings,
239717,1,9206,Matthew Chalmers,Professor of Computer Science,2009,Persuasion not required Improving our understanding of the sociotechnical context of dietary behavioural change,conference_proceedings,
261412,1,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2009,Explaining how to play real-time strategy games,book_section,
259890,0,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2009,Towards communicative face occlusions: machine detection of hand-over-face gestures,book_section,
261421,0,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2009,Interacting meaningfully with machine learning systems: three experiments,article,
239719,1,9206,Matthew Chalmers,Professor of Computer Science,2009,The Appropriation of Information and Communication Technology: A Cross-Cultural Perspective,conference_proceedings,
219341,2,55441,Nicolas Pugeault,Reader,2009,Using 3D Contours and their Relations for Cognitive Vision and Robotics,conference_proceedings,
219339,2,55441,Nicolas Pugeault,Reader,2009,Road Interpretation for Driver Assistance Based on an Early Cognitive Vision System,conference_proceedings,
219336,1,55441,Nicolas Pugeault,Reader,2009,Comparison of point and line features and their combination for rigid body motion estimation,book_section,
219340,4,55441,Nicolas Pugeault,Reader,2009,Spatial-temporal junction extraction and semantic interpretation,book_section,
219338,2,55441,Nicolas Pugeault,Reader,2009,Learning objects and grasp affordances through autonomous exploration,book_section,
219334,1,55441,Nicolas Pugeault,Reader,2009,A probabilistic framework for 3D visual object representation,article,
212810,0,51762,Qi Cao,Associate Professor,2009,Multi-tasking of Fuzzy Inference Processor Through Real-time Context Switching,conference_proceedings,
212809,0,51762,Qi Cao,Associate Professor,2009,FPGA-based Built-in Testbed for Command Interpretations and Computational Load Distribution,conference_proceedings,
188017,0,49593,Chee Kiat Seow,Associate Professor,2009,Localization of Mobile Devices: in Multipath Induced Environments,book,
171863,0,6857,Joseph Maguire,Senior Lecturer,2009,Student Generated Podcasts: Learning to Cascade Rather than Create,conference_item,
124474,0,20809,Gerardo Aragon Camarasa,Senior Lecturer,2009,A Hierarchy of Visual Behaviours in an Active Binocular Robot Head,conference_proceedings,
117977,3,30194,Phil Trinder,Professor of Computing Science,2009,Simulating Autonomous Mobile Programs on Networks,conference_proceedings,
98596,2,12645,Wim Vanderbauwhede,Professor in Computing Science,2009,An analytical comparison of the spidergon and rectangular mesh NoCs,article,
78010,1,6857,Joseph Maguire,Senior Lecturer,2009,Armchair authentication,conference_proceedings,
40016,2,12645,Wim Vanderbauwhede,Professor in Computing Science,2009,Quarc: a high-efficiency network on-chip architecture,conference_proceedings,
40017,1,12645,Wim Vanderbauwhede,Professor in Computing Science,2009,A performance model of multicast communication in wormhole-routed networks on-chip,conference_proceedings,
269968,1,61566,Kevin Bryson,Senior Lecturer,2008,A meta-analysis of microarray gene expression in mouse stem cells: redefining stemness,article,
219344,0,55441,Nicolas Pugeault,Reader,2008,Accumulated Visual Representation for Cognitive Vision,conference_proceedings,
